,w,j,k,ret,vol,sharpe
143,0.2,0.4,0.09999999999999998,1.0145986666287463,0.5749771370934988,1.6198012173783125
144,0.2,0.4,0.0,1.0197867454746476,0.6012860434671897,1.5575561010435317
145,0.2,0.5,0.30000000000000004,0.9672987961372843,0.5472968261171712,1.6153004255647145
146,0.2,0.5,0.20000000000000004,0.974533768127279,0.5458415926545648,1.6328615849751245
147,0.2,0.5,0.10000000000000003,0.981307010092143,0.5548708063823403,1.6184974948444597
148,0.2,0.5,0.0,0.9878717564790109,0.5800895778969177,1.5594518345919373
149,0.2,0.6000000000000001,0.19999999999999996,0.9274874894916485,0.5299615355351285,1.5930165358872317
150,0.2,0.6000000000000001,0.09999999999999995,0.9371200467756455,0.5318763195350059,1.6053921098088053
151,0.2,0.7000000000000001,0.09999999999999998,0.8700819888586204,0.5039258331788259,1.56140435169832
152,0.2,0.8,0.0,0.7629027691725097,0.4681525657980814,1.4517762345569418
153,0.30000000000000004,0.0,0.7,1.0295035122444016,0.6078897708506014,1.5566202256049453
154,0.30000000000000004,0.0,0.6,1.0659129199614146,0.5996341295124809,1.638770829739706
155,0.30000000000000004,0.0,0.49999999999999994,1.069442282594463,0.5976433102257344,1.6501352323712462
156,0.30000000000000004,0.0,0.3999999999999999,1.0729148811819424,0.6001211935071563,1.6491083665921904
157,0.30000000000000004,0.0,0.29999999999999993,1.0762920840368286,0.6067273655740942,1.6367187972429722
158,0.30000000000000004,0.0,0.19999999999999996,1.0795639247298214,0.618154536299704,1.6117554207298932
159,0.30000000000000004,0.0,0.09999999999999987,1.0828210122912063,0.6364149380966754,1.5706278285682937
160,0.30000000000000004,0.1,0.6,1.0437794657339716,0.5900478966318901,1.6278838908110063
161,0.30000000000000004,0.1,0.5,1.0479471701593526,0.5849127182703459,1.6493010666823469
162,0.30000000000000004,0.1,0.39999999999999997,1.0519544000628653,0.5851672016891512,1.6554318103724726
163,0.30000000000000004,0.1,0.29999999999999993,1.0558535281608052,0.5900534446637051,1.6483312434776658
164,0.30000000000000004,0.1,0.19999999999999996,1.0597016815519087,0.600118593236091,1.6270978645845182
165,0.30000000000000004,0.1,0.09999999999999998,1.063364228564868,0.6173709469169932,1.5875613089007996
166,0.30000000000000004,0.2,0.49999999999999994,1.0224946120584635,0.5757832791335455,1.6312467660955081
167,0.30000000000000004,0.2,0.3999999999999999,1.027344162406119,0.5722200438612615,1.6498795743600705
168,0.30000000000000004,0.2,0.29999999999999993,1.0319483997763528,0.5743550005610393,1.6517631061793643
169,0.30000000000000004,0.2,0.1999999999999999,1.036489033195326,0.5823147754021224,1.636982390730269
170,0.30000000000000004,0.2,0.09999999999999992,1.0408859596108302,0.5980985667882787,1.601134015005631
171,0.30000000000000004,0.30000000000000004,0.3999999999999999,0.997333375911466,0.56264853842359,1.6246081052170054
172,0.30000000000000004,0.30000000000000004,0.29999999999999993,1.0030980670368659,0.560057684916848,1.6424166506588262
173,0.30000000000000004,0.30000000000000004,0.1999999999999999,1.0086318985816751,0.5646767170613151,1.6387817500206814
174,0.30000000000000004,0.30000000000000004,0.09999999999999987,1.0139745734782468,0.5781369440897589,1.6098687049719949
175,0.30000000000000004,0.4,0.29999999999999993,0.9664123832838585,0.5485361423859598,1.610034991390685
176,0.30000000000000004,0.4,0.19999999999999993,0.9736938249676734,0.547167871309489,1.6273686224241422
177,0.30000000000000004,0.4,0.09999999999999992,0.9805082105504452,0.5568042798724102,1.611442733083964
178,0.30000000000000004,0.5,0.19999999999999996,0.9262962331288063,0.5307096342866194,1.5885263403254966
179,0.30000000000000004,0.5,0.09999999999999995,0.936012892749378,0.5327730478735176,1.6006119231313427
180,0.30000000000000004,0.6000000000000001,0.09999999999999987,0.8682181353297889,0.504103471629229,1.5571567733759577
181,0.4,0.0,0.6,1.0432741160371855,0.6001804828625679,1.5995590384051461
182,0.4,0.0,0.5,1.0474566761994097,0.5928232621659921,1.6264656563517732
183,0.4,0.0,0.39999999999999997,1.0514777497957226,0.5923224920107003,1.634629383241843
184,0.4,0.0,0.29999999999999993,1.055389947416622,0.5972122798906044,1.6277963132216497
185,0.4,0.0,0.19999999999999996,1.0592506241230542,0.6077953726620682,1.6058046310031824
186,0.4,0.0,0.09999999999999998,1.0629247546311644,0.626144327634651,1.5646149160721854
187,0.4,0.1,0.5,1.0218989618128647,0.5818534020424596,1.613205248122565
188,0.4,0.1,0.4,1.0267690515533197,0.5774161779427696,1.634036398001367
189,0.4,0.1,0.3,1.0313920888801777,0.5795355716223353,1.6360377780193474
190,0.4,0.1,0.19999999999999996,1.0359506195836699,0.5880100876553636,1.6202113528059976
191,0.4,0.1,0.09999999999999998,1.0403642905501709,0.6048606760754554,1.5823714921595804
192,0.4,0.1,0.0,1.0446043948505914,0.6354430748429922,1.5128883025251736
193,0.4,0.2,0.39999999999999997,0.9966175614363506,0.5664234252993418,1.6125172806079777
194,0.4,0.2,0.29999999999999993,1.0024118644746793,0.5636141619955779,1.6308352884892396
195,0.4,0.2,0.19999999999999996,1.007972890605179,0.5686341129198943,1.626217755133956
196,0.4,0.2,0.09999999999999992,1.0133407280987363,0.5830653825468934,1.5951739820944233
197,0.4,0.30000000000000004,0.29999999999999993,0.9655144461845411,0.5510283128071792,1.6011236186574516
198,0.4,0.30000000000000004,0.19999999999999993,0.9728432782388305,0.5497507123321101,1.618175762729013
199,0.4,0.30000000000000004,0.09999999999999992,0.9796995922214375,0.5601301192537903,1.6004309738167528
200,0.4,0.4,0.19999999999999996,0.9250779333123589,0.532487110282537,1.58093579554571
201,0.4,0.4,0.09999999999999995,0.9348813867798618,0.5347983736590748,1.5924345112589344
202,0.4,0.5,0.09999999999999998,0.8663152978759325,0.5052906792650292,1.5497323224226902
203,0.5,0.0,0.5,1.0213110237537264,0.5928938813323195,1.582173561389714
204,0.5,0.0,0.4,1.0262014765215581,0.5864142884963455,1.6079953968028775
205,0.5,0.0,0.3,1.0308431465578516,0.588060710121696,1.6113865970772852
206,0.5,0.0,0.19999999999999996,1.0354194101768739,0.5969196602982807,1.595138296669731
207,0.5,0.0,0.09999999999999998,1.0398496673739963,0.6149130924479718,1.555666449653509
208,0.5,0.0,0.0,1.0441051845001903,0.6478354397334587,1.4831778651929237
209,0.5,0.1,0.4,0.9959026646666604,0.5732743005844926,1.591999961861448
210,0.5,0.1,0.30000000000000004,1.0017267004835646,0.5698019005675495,1.61192284470922
211,0.5,0.1,0.2,1.0073150196638485,0.5751381437619837,1.6066835936485293
212,0.5,0.1,0.09999999999999998,1.0127081002080547,0.5906539344971943,1.5736085818158039
213,0.5,0.1,0.0,1.0179664372347612,0.6229437768733069,1.5004828235483954
214,0.5,0.2,0.3,0.9646141843524647,0.5555841019012023,1.586374018508533
215,0.5,0.2,0.19999999999999998,0.9719908514556497,0.5542998593108767,1.6033575266653697
216,0.5,0.2,0.09999999999999998,0.9788894561814816,0.5655480884034962,1.5836663133453617
217,0.5,0.30000000000000004,0.19999999999999996,0.9238590170196943,0.5358260617503381,1.5688095018628756
218,0.5,0.30000000000000004,0.09999999999999995,0.9337501070373679,0.5384771555323461,1.579454389660322
219,0.5,0.4,0.09999999999999998,0.8643870755868548,0.5079435703774768,1.5378422351253602
220,0.5,0.5,0.0,0.7489292050111385,0.4677414232278175,1.4231777900220601
221,0.6000000000000001,0.0,0.3999999999999999,0.99519297521021,0.5859318968612334,1.5563975610397363
222,0.6000000000000001,0.0,0.29999999999999993,1.0010466850892463,0.5805880106099837,1.5808054391701627
223,0.6000000000000001,0.0,0.1999999999999999,1.0066622309014428,0.5858422754258301,1.5762130348654744
224,0.6000000000000001,0.0,0.09999999999999987,1.0120804824368173,0.6024382016239639,1.541785497554792
225,0.6000000000000001,0.1,0.29999999999999993,0.9637094168543348,0.5638052353883909,1.5616375329466547
226,0.6000000000000001,0.1,0.19999999999999993,0.9711344854673363,0.5621255524071136,1.5795127648356664
227,0.6000000000000001,0.1,0.09999999999999992,0.9780758499770452,0.5742899402309594,1.5581429993657514
228,0.6000000000000001,0.2,0.1999999999999999,0.9226278280165279,0.5417499946926055,1.5493822542495812
229,0.6000000000000001,0.2,0.0999999999999999,0.9326082554553619,0.5447587766859318,1.5591456105076027
230,0.6000000000000001,0.30000000000000004,0.09999999999999987,0.8624370403850516,0.51280672663715,1.5194555763625661
231,0.7000000000000001,0.0,0.29999999999999993,0.962810188015178,0.5791998470835341,1.5185780736028491
232,0.7000000000000001,0.0,0.19999999999999993,0.970283688935782,0.575831337647316,1.5404401097028702
233,0.7000000000000001,0.0,0.09999999999999992,0.9772678084760407,0.5886277409005527,1.518816981184519
234,0.7000000000000001,0.1,0.19999999999999993,0.9213875388976869,0.5523310101033515,1.5174551556336762
235,0.7000000000000001,0.1,0.09999999999999992,0.9314588034526081,0.5554210540673438,1.527145572248625
236,0.7000000000000001,0.2,0.09999999999999992,0.8604558848828994,0.5212817408780205,1.4909516753335983
237,0.8,0.0,0.19999999999999996,0.9201413034502295,0.5723317437051811,1.462248621808627
238,0.8,0.0,0.09999999999999995,0.9303046969916209,0.5741229260736904,1.4753890822379365
239,0.8,0.1,0.09999999999999995,0.8584310370868213,0.5362388816202958,1.445589015747123
240,0.9,0.0,0.09999999999999998,0.8563954059026506,0.5647479687126798,1.3690096268340801
241,1.0,0.0,0.0,0.7213026078979385,0.5841312513989183,1.0923103435570098
